ID,jmeno,Y,X,okres,kraj,plocha bytu (m2),poloha bytu,velikostni kategorie,technologie vystavby,stari,technologicky stav,najemne_min (kc/m2/mesic),najemne_max (kc/m2/mesic),najemne_byt_min (kc/byt/mesic),najemne_byt_max (kc/byt/mesic),Datum aktualizace
589195,Zdounky,49.227711,17.318993,Kroměříž,Zlínský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.3,82.3,4374.5,5349.5,MMR 2011
545252,Zubří,49.466031,18.092478,Vsetín,Zlínský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.7,77.8,4400.5,5057,MMR 2011
598925,Albrechtice,49.78645,18.524436,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.6,81.4,4329,5291,MMR 2011
598011,Baška,49.645845,18.372326,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.8,96.3,5122,6259.5,MMR 2011
599247,Bílovec,49.756388,18.015816,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.4,87.9,4966,5713.5,MMR 2011
533807,Týnec nad Labem,50.042015,15.358352,Kolín,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.8,92.6,4927,6019,MMR 2011
599051,Bohumín,49.904102,18.357557,Karviná,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,59.7,66,3880.5,4290,MMR 2011
506214,Bolatice,49.95172,18.083597,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.3,78.6,4179.5,5109,MMR 2011
597180,Bruntál,49.988445,17.464711,Bruntál,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58.9,65.1,3828.5,4231.5,MMR 2011
598038,Brušperk,49.700097,18.222095,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.7,91.3,4855.5,5934.5,MMR 2011
597228,Břidličná,49.911669,17.37108,Bruntál,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,47.6,58.2,3094,3783,MMR 2011
506460,Budišov nad Budišovkou,49.795112,17.629692,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,50.5,61.7,3282.5,4010.5,MMR 2011
598062,Bystřice,49.63657,18.720358,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.1,73.7,4166.5,4790.5,MMR 2011
598071,Čeladná,49.548733,18.337576,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.6,103.4,5499,6721,MMR 2011
598933,Český Těšín,49.746129,18.626125,Karviná,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.5,77.9,4582.5,5063.5,MMR 2011
598941,Dětmarovice,49.894111,18.460802,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.7,79.1,4205.5,5141.5,MMR 2011
530841,Týnec nad Sázavou,49.833476,14.589833,Benešov,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.8,80.3,4537,5219.5,MMR 2011
598089,Dobrá,49.673828,18.413921,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.3,95.8,5089.5,6227,MMR 2011
506702,Dolní Benešov,49.92101,18.108363,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58.9,72,3828.5,4680,MMR 2011
598968,Dolní Lutyně,49.898753,18.428164,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.4,81.1,4316,5271.5,MMR 2011
599344,Frenštát pod Radhoštěm,49.548349,18.210773,Nový Jičín,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.7,83.7,4920.5,5440.5,MMR 2011
598135,Fryčovice,49.666769,18.223203,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.9,86.7,4608.5,5635.5,MMR 2011
598003,Frýdek-Místek,49.685366,18.348373,Frýdek-Místek,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.8,90.1,5512,5856.5,MMR 2011
598143,Frýdlant nad Ostravicí,49.592805,18.359655,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92.4,106.3,6006,6909.5,MMR 2011
599352,Fulnek,49.712377,17.903197,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61.6,70.8,4004,4602,MMR 2011
506753,Háj ve Slezsku,49.899931,18.093045,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.7,79,4205.5,5135,MMR 2011
568210,Hať,49.946439,18.239327,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65.5,80.1,4257.5,5206.5,MMR 2011
534498,Uhlířské Janovice,49.880188,15.064811,Kutná Hora,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,71.1,86.9,4621.5,5648.5,MMR 2011
555088,Havířov,49.779842,18.43688,Karviná,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73.2,77.8,4758,5057,MMR 2011
507016,Hlučín,49.897949,18.191966,Opava,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.9,90.6,5323.5,5889,MMR 2011
597350,Horní Benešov,49.966821,17.602633,Bruntál,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,46.6,57,3029,3705,MMR 2011
552739,Horní Suchá,49.797799,18.48189,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,60.4,73.8,3926,4797,MMR 2011
507270,Hradec nad Moravicí,49.871009,17.875826,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73,84,4745,5460,MMR 2011
598259,Jablunkov,49.576717,18.764555,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79.1,91,5141.5,5915,MMR 2011
598917,Karviná,49.853997,18.541695,Karviná,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.3,93.8,5739.5,6097,MMR 2011
599549,Klimkovice,49.788091,18.125858,Ostrava-město,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82.4,100.7,5356,6545.5,MMR 2011
507504,Kobeřice,49.985481,18.052136,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55.3,67.6,3594.5,4394,MMR 2011
599565,Kopřivnice,49.599473,18.144797,Nový Jičín,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.8,83.8,4927,5447,MMR 2011
529451,Bystřice,49.732133,14.667398,Benešov,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.3,95.7,5089.5,6220.5,MMR 2011
533017,Unhošť,50.085351,14.130079,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,102.8,125.6,6682,8164,MMR 2011
598321,Kozlovice,49.590398,18.256555,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.3,86,4569.5,5590,MMR 2011
507580,Kravaře,49.932031,18.004732,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,60,69,3900,4485,MMR 2011
598348,Krmelín,49.729135,18.235411,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.4,92.2,4901,5993,MMR 2011
597520,Krnov,50.089668,17.70386,Bruntál,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63.3,70,4114.5,4550,MMR 2011
598356,Kunčice pod Ondřejníkem,49.550702,18.261116,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65,79.4,4225,5161,MMR 2011
507971,Ludgeřovice,49.890419,18.240093,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.7,93.8,4985.5,6097,MMR 2011
597635,Město Albrechtice,50.16294,17.57482,Bruntál,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,50.4,61.6,3276,4004,MMR 2011
599689,Mořkov,49.536841,18.059679,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,71.3,87.2,4634.5,5668,MMR 2011
598453,Mosty u Jablunkova,49.527375,18.754139,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,53.6,65.5,3484,4257.5,MMR 2011
554014,Návsí,49.587201,18.759044,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63.8,78,4147,5070,MMR 2011
538957,Úvaly,50.073941,14.730804,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,102.4,117.8,6656,7657,MMR 2011
599191,Nový Jičín,49.594377,18.010274,Nový Jičín,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,77.7,85.8,5050.5,5577,MMR 2011
599701,Odry,49.662551,17.830845,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.7,87.1,4920.5,5661.5,MMR 2011
599069,Orlová,49.845262,18.430116,Karviná,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.7,75.9,4465.5,4933.5,MMR 2011
598542,Ostravice,49.5351,18.391626,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.3,84.7,4504.5,5505.5,MMR 2011
598551,Palkovice,49.634673,18.31507,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.2,93.1,4953,6051.5,MMR 2011
598569,Paskov,49.731786,18.290369,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63.2,77.3,4108,5024.5,MMR 2011
599077,Petrovice u Karviné,49.89586,18.547798,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.2,78.4,4433,5096,MMR 2011
599085,Petřvald,49.830995,18.38941,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,62.6,72,4069,4680,MMR 2011
533831,Velim,50.059652,15.107108,Kolín,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.4,93.3,4966,6064.5,MMR 2011
509647,Píšť,49.978565,18.19351,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,59.7,73,3880.5,4745,MMR 2011
599808,Příbor,49.640938,18.144985,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.7,86,4855.5,5590,MMR 2011
